descriptio,gx_media_l,name,DPTO,NOMBRE_DPT,AREA,PERIMETER,HECTARES
"<img src=""https://lh5.googleusercontent.com/VL_WXmR7tJTrWhZ13y5mMAjnLqF6WIOhKYKbWvzlpsv6ZD1kqsChqpTJRWuObhKX4hm9yA1--jSPe9eLEpeZ0V8AFINYhvZmHV_-ZeqkzKoXxtjo39CZD0qOtzsMsrE3"" height=""200"" width=""auto"" /><br><br>Direcci?n: Via 40 # 54-332 Barranquilla<br>T",https://lh5.googleusercontent.com/VL_WXmR7tJTrWhZ13y5mMAjnLqF6WIOhKYKbWvzlpsv6ZD1kqsChqpTJRWuObhKX4hm9yA1--jSPe9eLEpeZ0V8AFINYhvZmHV_-ZeqkzKoXxtjo39CZD0qOtzsMsrE3,301 EC Barranquilla,"47",MAGDALENA,22846394629.859,916642.470,2284639.463
"<img src=""https://lh3.googleusercontent.com/WptNKeJD6PrfKm748EPuS4j5eUN5zJTlU30gfyOfLS9Ki9K0I0VKqU8NFkkbxMoMJFU5sBKH4KjX_PcWzySsUXX24aW0_TMAuE9suatWdTWC_UZPqAqNWOnIKq-YXcFX9Q"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 24 Carrera 17 Santa Marta",https://lh3.googleusercontent.com/WptNKeJD6PrfKm748EPuS4j5eUN5zJTlU30gfyOfLS9Ki9K0I0VKqU8NFkkbxMoMJFU5sBKH4KjX_PcWzySsUXX24aW0_TMAuE9suatWdTWC_UZPqAqNWOnIKq-YXcFX9Q,314 EPMSC Santa Marta,"47",MAGDALENA,22846394629.859,916642.470,2284639.463
"<img src=""https://lh4.googleusercontent.com/jGjd2qjJJcwtyL-PPpJZZXNmM9IzoZ86PVrOXZaVPWgyjCKpc9l6ilpL8S_Gjwiprt8F4rhJ2o4IkMC6_niFnv6VCsYdMWNd1flq7GvOHn9Bs31OCHvETc9MrjNbsKetLQ"" height=""200"" width=""auto"" /><br><br>Direcci?n: kilometro 2 via guamal magdalen",https://lh4.googleusercontent.com/jGjd2qjJJcwtyL-PPpJZZXNmM9IzoZ86PVrOXZaVPWgyjCKpc9l6ilpL8S_Gjwiprt8F4rhJ2o4IkMC6_niFnv6VCsYdMWNd1flq7GvOHn9Bs31OCHvETc9MrjNbsKetLQ,316 EPMSC El Banco,"47",MAGDALENA,22846394629.859,916642.470,2284639.463
"<img src=""https://lh6.googleusercontent.com/hbN-PPUjc_1ri5kRhTGTP8iT-7U_R7MVPHRQ6Sgbb6QZueumnOT6kjTUzMnH13ce_OwcwT-8mvGB9uFFftvCl6qBP1njTVwNjGQq_SGpdB_k3ZuUckJTTj7zymrevUKYcQ"" height=""200"" width=""auto"" /><br><br>Direcci?n: Kilometro 3 Via Acacias - Villa",https://lh6.googleusercontent.com/hbN-PPUjc_1ri5kRhTGTP8iT-7U_R7MVPHRQ6Sgbb6QZueumnOT6kjTUzMnH13ce_OwcwT-8mvGB9uFFftvCl6qBP1njTVwNjGQq_SGpdB_k3ZuUckJTTj7zymrevUKYcQ,130 CAMIS Acacias,"50",META,85389685783.838,1680541.812,8538968.578
"<img src=""https://lh6.googleusercontent.com/kb8M5CaUG0zM2LM8QI8MNwdXhygMSVchp6yBzBdJbUQjauYQiK0fqeJpspxLGGjRlUtLnZWukf8lADEi3bJx8aNTPZh9boyA_B-cBkUdUOaOtPxa4dwsdatOoir7a4MD"" height=""200"" width=""auto"" /><br><br>Direcci?n: Transversal 26 # 22A-24, Villavic",https://lh6.googleusercontent.com/kb8M5CaUG0zM2LM8QI8MNwdXhygMSVchp6yBzBdJbUQjauYQiK0fqeJpspxLGGjRlUtLnZWukf8lADEi3bJx8aNTPZh9boyA_B-cBkUdUOaOtPxa4dwsdatOoir7a4MD,131 EPMSC Villavicencio,"50",META,85389685783.838,1680541.812,8538968.578
"<img src=""https://lh5.googleusercontent.com/0QDabmVOSDUReITgC2VDDEFxdxbjEQMXSlLGSTNW9T9vDWomrYhx0ePS3dX6A5hn9JKYRngNIDIT2izU3Z4Z6qpimIDWFTo6V0ZeJEDRWYyJOD-jEjmmA5H-f7y599s"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 14 #14-31, Granada (Meta)<",https://lh5.googleusercontent.com/0QDabmVOSDUReITgC2VDDEFxdxbjEQMXSlLGSTNW9T9vDWomrYhx0ePS3dX6A5hn9JKYRngNIDIT2izU3Z4Z6qpimIDWFTo6V0ZeJEDRWYyJOD-jEjmmA5H-f7y599s,133 EPMSC Granada,"50",META,85389685783.838,1680541.812,8538968.578
"<img src=""https://lh6.googleusercontent.com/A1ZG6FeA2pQVG61Y3yNmcGXTUqp_dcn2AJCIayxO6JvbtbpNafHMxz6TKsFt-ZBXkHIOwWQu0oD6Gumqmm6_cDYibqWi5DXiNAfr4UszttfRb3h0cIw8jxQhqrROjjZO"" height=""200"" width=""auto"" /><br><br>Direcci?n: Kilometro 3 Acacias Villavicencio",https://lh6.googleusercontent.com/A1ZG6FeA2pQVG61Y3yNmcGXTUqp_dcn2AJCIayxO6JvbtbpNafHMxz6TKsFt-ZBXkHIOwWQu0oD6Gumqmm6_cDYibqWi5DXiNAfr4UszttfRb3h0cIw8jxQhqrROjjZO,148 EPMSC Acacias,"50",META,85389685783.838,1680541.812,8538968.578
"<img src=""https://lh5.googleusercontent.com/proxy/oiQWW_oJBcEqaRSe7Dk3pZlAE11HosygZWi6akj7fBOWZwXFZDIAH2JidaUYV0txO387kgoi5omugzJv4GbJl94UtOwd4urzoRWa3LpqOPagclfnErnRCGoqdt6QZwzUTmVryrEJGxt9t-dP-QqM36x5GXX4ajQ9nkm21rh9ak2prpAIwsI"" height=""200"" width=""aut",https://lh5.googleusercontent.com/proxy/oiQWW_oJBcEqaRSe7Dk3pZlAE11HosygZWi6akj7fBOWZwXFZDIAH2JidaUYV0txO387kgoi5omugzJv4GbJl94UtOwd4urzoRWa3LpqOPagclfnErnRCGoqdt6QZwzUTmVryrEJGxt9t-dP-QqM36x5GXX4ajQ9nkm21rh9ak2prpAIwsI,9020 EJAPI BAS07 Apiay - Meta,"50",META,85389685783.838,1680541.812,8538968.578
"<img src=""https://lh4.googleusercontent.com/jEcKgbqVqMUE7cbgNWuidzZxximGG39LyhfMVF4f_aT5ojiwiItSi-XKXLBw2xXWbFJGkvw6iwIZhaOHuuTKMR67tDy6fHos9_QR8LeWsFVdy_12A8v118-1zUy4sCMw"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 24 # 21-23 San Juan de Pa",https://lh4.googleusercontent.com/jEcKgbqVqMUE7cbgNWuidzZxximGG39LyhfMVF4f_aT5ojiwiItSi-XKXLBw2xXWbFJGkvw6iwIZhaOHuuTKMR67tDy6fHos9_QR8LeWsFVdy_12A8v118-1zUy4sCMw,215 EPMSC Pasto,"52",NARIÑO,33283045970.747,1015680.966,3328304.597
"<img src=""https://lh5.googleusercontent.com/Yn7y_GJZzMq4AteQk59-JO1NeoZAluZ2casoXJHWc4YjHusAhhm8buEbB4ph0m8d9CM5DBGyho9ERHX_3gT9GPbcxPn4-i-8KBVewxZLSUw21HIzzMJo8mrjaI9sSIq1"" height=""200"" width=""auto"" /><br><br>Direcci?n: Seccion las Animas Ipiales Nari?o",https://lh5.googleusercontent.com/Yn7y_GJZzMq4AteQk59-JO1NeoZAluZ2casoXJHWc4YjHusAhhm8buEbB4ph0m8d9CM5DBGyho9ERHX_3gT9GPbcxPn4-i-8KBVewxZLSUw21HIzzMJo8mrjaI9sSIq1,217 EPMSC Ipiales,"52",NARIÑO,33283045970.747,1015680.966,3328304.597
"<img src=""https://lh4.googleusercontent.com/b6GlYYgMyC_UNI7vBt-QxIf949kLxa5sx5kCQHJMe6a9fFdM1mG0HMqrK5COnVtM0y6PC2LSVSneoFGTvt_wGSP8QckKGvGdhV7c_ietwNcoMf87U60--iOycpRyaiKD"" height=""200"" width=""auto"" /><br><br>Direcci?n: Cra. 3 # 13 ? 48 (Esquina), Barri",https://lh4.googleusercontent.com/b6GlYYgMyC_UNI7vBt-QxIf949kLxa5sx5kCQHJMe6a9fFdM1mG0HMqrK5COnVtM0y6PC2LSVSneoFGTvt_wGSP8QckKGvGdhV7c_ietwNcoMf87U60--iOycpRyaiKD,219 EPMSC La Union,"52",NARIÑO,33283045970.747,1015680.966,3328304.597
"<img src=""https://lh3.googleusercontent.com/esptnSVFlLUEoFQcYvX7rQAN9aObAR7m_1Q1OhHnhyn9i_ekZltAZZvtiEpcw5fO2UrZITwjf55Ab33nSDG0nUXJ1IvR0sW8NsorrEFERorqNzR7QQ740_TY5LjD6jaHJA"" height=""200"" width=""auto"" /><br><br>Direcci?n: Cra 15 # 26-2010 B\ Las mercede",https://lh3.googleusercontent.com/esptnSVFlLUEoFQcYvX7rQAN9aObAR7m_1Q1OhHnhyn9i_ekZltAZZvtiEpcw5fO2UrZITwjf55Ab33nSDG0nUXJ1IvR0sW8NsorrEFERorqNzR7QQ740_TY5LjD6jaHJA,221 EPMSC Tuquerres,"52",NARIÑO,33283045970.747,1015680.966,3328304.597
"<img src=""https://lh5.googleusercontent.com/laBx8LfhYuesLFukjqi24V37tnXNRE7E415UbUOQhVRaWX63swn8ZIvqz0-JG8AJWqpfGI5cJ2AliK2iX2x8SsGloYaS3l6O_0OTK2aoz1iWx7_WdR6UcCqa6Liinz-i"" height=""200"" width=""auto"" /><br><br>Direcci?n: Kilometro 15 Via Buchelli<br>Tel:",https://lh5.googleusercontent.com/laBx8LfhYuesLFukjqi24V37tnXNRE7E415UbUOQhVRaWX63swn8ZIvqz0-JG8AJWqpfGI5cJ2AliK2iX2x8SsGloYaS3l6O_0OTK2aoz1iWx7_WdR6UcCqa6Liinz-i,222 EPMSC Tumaco,"52",NARIÑO,33283045970.747,1015680.966,3328304.597
"<img src=""https://lh3.googleusercontent.com/nBvu-3psTjuASPkeGJ6Pp3P3jakQuNoWkVV3DFmtK70m1XjNqtTDbPwvGl4PHYexRerXCxROZNzfnbI6uJhlkjctGwf0DHbLPPWAar-_S3Bpo_5jRCoC8qEzbcvjBFKc"" height=""200"" width=""auto"" /><br><br>Direcci?n: Avenida Santander #12-129, Pamplo",https://lh3.googleusercontent.com/nBvu-3psTjuASPkeGJ6Pp3P3jakQuNoWkVV3DFmtK70m1XjNqtTDbPwvGl4PHYexRerXCxROZNzfnbI6uJhlkjctGwf0DHbLPPWAar-_S3Bpo_5jRCoC8qEzbcvjBFKc,407 EPMSC Pamplona,"54",NORTE DE SANTANDER,21443330911.239,914288.244,2144333.091
"<img src=""https://lh6.googleusercontent.com/7zlVqeNfhTkBeovQBobpkABi_SDPrLHVVnbXafNezC8iQMxZ9Bi4x1dWgPuQTnQaWTXH6EyFlzHpQbV5eCsCHoHS6wi3pTh254walzHFxZ-h4yuyDetIFndHhKU-74a2CA"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 16 # 4-34 B\ El tibet,",https://lh6.googleusercontent.com/7zlVqeNfhTkBeovQBobpkABi_SDPrLHVVnbXafNezC8iQMxZ9Bi4x1dWgPuQTnQaWTXH6EyFlzHpQbV5eCsCHoHS6wi3pTh254walzHFxZ-h4yuyDetIFndHhKU-74a2CA https://lh3.googleusercontent.com/r_lfhJHR5fR5Gb7XSvaTnHjgpPSaW61EfaIIWoE0M6k2SLnUoFjjg0F,408 EPMSC Oca?a,"54",NORTE DE SANTANDER,21443330911.239,914288.244,2144333.091
"<img src=""https://lh5.googleusercontent.com/95KmMVJfXBpaIk1GMtdtSZ388NSmtFPTPJF5311gLYjEUjKSt_TbMdi1iH8mi3zO9eRRUkw_gf1WfVHEGWQiCx2DEl_cCMuDDBkFz6LtbXRt4U7d35bPl6IZqMhyEk7w"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 6 # 9a-98 Via al Salado<br>",https://lh5.googleusercontent.com/95KmMVJfXBpaIk1GMtdtSZ388NSmtFPTPJF5311gLYjEUjKSt_TbMdi1iH8mi3zO9eRRUkw_gf1WfVHEGWQiCx2DEl_cCMuDDBkFz6LtbXRt4U7d35bPl6IZqMhyEk7w,422 COCUC Cucuta,"54",NORTE DE SANTANDER,21443330911.239,914288.244,2144333.091
"<img src=""https://lh6.googleusercontent.com/b6eIg_7Vkq2WRcX65Yk4iCwD1_BtcDOYaGSSJmGxoNfoXLG3gMYWBjMBJ3J_s1wz_0oVb95GptZuipk67E56roB15ri2M6LHXqtoqfQO9M5sYkrJjaGV_1bnh9sTy3ih"" height=""200"" width=""auto"" /><br><br>Direcci?n: Kilometro 1 Via Valle Calarca Qui",https://lh6.googleusercontent.com/b6eIg_7Vkq2WRcX65Yk4iCwD1_BtcDOYaGSSJmGxoNfoXLG3gMYWBjMBJ3J_s1wz_0oVb95GptZuipk67E56roB15ri2M6LHXqtoqfQO9M5sYkrJjaGV_1bnh9sTy3ih,612 EPMSC Calarca,"63",QUINDIO,1732025801.293,207948.857,173202.580
"<img src=""https://lh6.googleusercontent.com/93a6HtNiDttnHuBqAQLZowX22JipmbMesKdeneLBH8MZvDC4JrIoCC_RM912L2d-ax2IGLKH5L6Pj1RNvLsfXl1G_2odzWewpn7hZQEdBvj4XVfmGXFXxyV3cGrJIGxk"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 50 # 21-97 Armenia<br>Tel:",https://lh6.googleusercontent.com/93a6HtNiDttnHuBqAQLZowX22JipmbMesKdeneLBH8MZvDC4JrIoCC_RM912L2d-ax2IGLKH5L6Pj1RNvLsfXl1G_2odzWewpn7hZQEdBvj4XVfmGXFXxyV3cGrJIGxk,613 EPMSC Armenia,"63",QUINDIO,1732025801.293,207948.857,173202.580
"<img src=""https://lh3.googleusercontent.com/5zyIBkM_bE5W1E-75fz9kcRgdxuiWyGG_svFsfINNZwy0SuSJboxfrqRlkEC_6wUhe9ZGTL8IevfWPJop8loMPB4cq52cLSeLjAJ19mAcZBPEQKSJ_czCm_CiwdxpYsP"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 50 # 23-29 Armenia<br>Tel:",https://lh3.googleusercontent.com/5zyIBkM_bE5W1E-75fz9kcRgdxuiWyGG_svFsfINNZwy0SuSJboxfrqRlkEC_6wUhe9ZGTL8IevfWPJop8loMPB4cq52cLSeLjAJ19mAcZBPEQKSJ_czCm_CiwdxpYsP,615 RM Armenia,"63",QUINDIO,1732025801.293,207948.857,173202.580
"<img src=""https://lh3.googleusercontent.com/YYePRctY_gWAKYR51A8-tymBaMuLH7iCUmzYrog4hEUcIgZsI-FuEPdIrczWLsTHTvwHzWIVtByh9KdpLPcjOELwQoE_WuTzh2hjbk8KxXLcKUSFZxGVkNUiorWAb3yH"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 7 bis # 18b - 31 4to piso",https://lh3.googleusercontent.com/YYePRctY_gWAKYR51A8-tymBaMuLH7iCUmzYrog4hEUcIgZsI-FuEPdIrczWLsTHTvwHzWIVtByh9KdpLPcjOELwQoE_WuTzh2hjbk8KxXLcKUSFZxGVkNUiorWAb3yH,600 Regional Viejo Caldas,"66",RISARALDA,4042733125.761,436988.677,404273.313
"<img src=""https://lh5.googleusercontent.com/FhtocROoiIyNJAibge8CfEr_Ux1sO2dNF05OyGoP687pr5xIpsOfzPRNxDzI1eA-mniVbbq_9AfDZ9cCKYvZNoGlxQOica4kGBfeuYDIRiUCguxc1pyxMiTjOo_DBkRH_g"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 8 # 41-27 Pereira Risar",https://lh5.googleusercontent.com/FhtocROoiIyNJAibge8CfEr_Ux1sO2dNF05OyGoP687pr5xIpsOfzPRNxDzI1eA-mniVbbq_9AfDZ9cCKYvZNoGlxQOica4kGBfeuYDIRiUCguxc1pyxMiTjOo_DBkRH_g,616 EPMSC Pereira,"66",RISARALDA,4042733125.761,436988.677,404273.313
"<img src=""https://lh4.googleusercontent.com/vrEc_BlIei_5OkrXLJl0c7-j3jVD9RW_tJ3w23uLcDy7M2dfceGbsZLuvEFZVyR9z2DNRg4w1D_WnxPCl1RIqVAZZ9awMjBf4nmHCkzNXkIV1B7QhNcCPEB8nbnZJUuw8Q"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 16 # 14-27 Santa Rosa d",https://lh4.googleusercontent.com/vrEc_BlIei_5OkrXLJl0c7-j3jVD9RW_tJ3w23uLcDy7M2dfceGbsZLuvEFZVyR9z2DNRg4w1D_WnxPCl1RIqVAZZ9awMjBf4nmHCkzNXkIV1B7QhNcCPEB8nbnZJUuw8Q,617 EPMSC Santa Rosa De Cabal,"66",RISARALDA,4042733125.761,436988.677,404273.313
"<img src=""https://lh3.googleusercontent.com/H52Ozx22uSGSfvpGYAwrRE9qRkXJ2kFZh7V3q62BhYct60yE5S6Us1ebiGBTi6IYvK8V-UJT4TJSpfCiYB8ry3YUGQFtKQl3_FZAGA_hhtr_VJRZbn1SqBI4IKedtiMK"" height=""200"" width=""auto"" /><br><br>Direcci?n: Via La Badea Turin La Popa Pereir",https://lh3.googleusercontent.com/H52Ozx22uSGSfvpGYAwrRE9qRkXJ2kFZh7V3q62BhYct60yE5S6Us1ebiGBTi6IYvK8V-UJT4TJSpfCiYB8ry3YUGQFtKQl3_FZAGA_hhtr_VJRZbn1SqBI4IKedtiMK,620 RM Pereira,"66",RISARALDA,4042733125.761,436988.677,404273.313
"<img src=""https://lh5.googleusercontent.com/O3NtMKnJsrv3kkOzm9qZy_a7O-42vCCoZuQPYiwe0Wkf-d01UgiS6osXK952dcCZett_DU4xCcKNTIjrpGAT0L0hn4OTa5hbz-LxNC1v78zBk8u5zubWvNynVBO9kfZL"" height=""200"" width=""auto"" /><br><br>Direcci?n: Kra 36 No.51-80 / Bucaramanga		<b",https://lh5.googleusercontent.com/O3NtMKnJsrv3kkOzm9qZy_a7O-42vCCoZuQPYiwe0Wkf-d01UgiS6osXK952dcCZett_DU4xCcKNTIjrpGAT0L0hn4OTa5hbz-LxNC1v78zBk8u5zubWvNynVBO9kfZL,400 Regional Oriente,"68",SANTANDER,30290221671.891,1036566.662,3029022.167
"<img src=""https://lh4.googleusercontent.com/vZyFstPXWl3La8Qvqf6N6O0I-6GLBQcDXItB6ukk3f3uPnpiRBj4iij53XHmyjVRxSxA_dx-PAxeFjY7eL68LWZiYop5qCZCn_0U1ONQNe55X7tdGhrc39rHV3obzGh0"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 45 # 6-75, Bucaramanga (San",https://lh4.googleusercontent.com/vZyFstPXWl3La8Qvqf6N6O0I-6GLBQcDXItB6ukk3f3uPnpiRBj4iij53XHmyjVRxSxA_dx-PAxeFjY7eL68LWZiYop5qCZCn_0U1ONQNe55X7tdGhrc39rHV3obzGh0 https://lh5.googleusercontent.com/PgCC-aJPu39wy77HCh6emEEy7N1cSYu_RJYHqTU7xl8aRQt3cPQA0VHno,410 EPMSC Bucaramanga,"68",SANTANDER,30290221671.891,1036566.662,3029022.167
"<img src=""https://lh3.googleusercontent.com/weAtmGLEvru3BBL5l2xAtM0-pGuHs1picEYQTJ-fb-qPTaSAjTOu8MQJObpbUtw9eUCW9td-cVyv3JBevI0XB7DEVPdypaBe3rKQ0zP5lQ6EqYp3wd7y98ZqThfDwy8_"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 5ta. # 8 N 07,Barrancaber",https://lh3.googleusercontent.com/weAtmGLEvru3BBL5l2xAtM0-pGuHs1picEYQTJ-fb-qPTaSAjTOu8MQJObpbUtw9eUCW9td-cVyv3JBevI0XB7DEVPdypaBe3rKQ0zP5lQ6EqYp3wd7y98ZqThfDwy8_,411 EPMSC Barrancabermeja,"68",SANTANDER,30290221671.891,1036566.662,3029022.167
"<img src=""https://lh6.googleusercontent.com/i0hrfOtolonLF0sLkAJ0KswJdV2abSa0poGAnEV4fR7bzVgysmGT_7EDyWeDz2BTIx4KEexIfO-2zFSSh2XmcU2xED8dZ_RCEu4xXtbkesVCNoxuB1T6sQtlhKfCboM"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 9 #11-40, Malaga (Santande",https://lh6.googleusercontent.com/i0hrfOtolonLF0sLkAJ0KswJdV2abSa0poGAnEV4fR7bzVgysmGT_7EDyWeDz2BTIx4KEexIfO-2zFSSh2XmcU2xED8dZ_RCEu4xXtbkesVCNoxuB1T6sQtlhKfCboM,413 EPMSC Malaga,"68",SANTANDER,30290221671.891,1036566.662,3029022.167
"<img src=""https://lh3.googleusercontent.com/SO6Ou9Sp-K1_EYbkSfEGRP2UpUmxT0rIjEnt5SsE0Ltq2hKh_lMKUzOBzgq_D9PMQCZaqGkzrlO19G5QLZeKBpHF4Jcbaci0Rk2w3Lo8r-G85TcbQzU7JLItzqSdaC1R"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 12 #20 A 67, San Gil (San",https://lh3.googleusercontent.com/SO6Ou9Sp-K1_EYbkSfEGRP2UpUmxT0rIjEnt5SsE0Ltq2hKh_lMKUzOBzgq_D9PMQCZaqGkzrlO19G5QLZeKBpHF4Jcbaci0Rk2w3Lo8r-G85TcbQzU7JLItzqSdaC1R,415 EPMS San Gil,"68",SANTANDER,30290221671.891,1036566.662,3029022.167
"<img src=""https://lh5.googleusercontent.com/4h-bx9Uq95lk5oSYoVJcuZQ6I4DHWaIluMILpqVyAfkf2DN5tRUyGbaepP0Y2cQhbD3_bMlIGb1DTU40dYU_ZVxhDVMh6b4jYLSB9p2BEvL7EkDpQItIevgD5xFjJU_48Q"" height=""200"" width=""auto"" /><br><br>Direcci?n: Via San Gil Socorro Kilometro 7",https://lh5.googleusercontent.com/4h-bx9Uq95lk5oSYoVJcuZQ6I4DHWaIluMILpqVyAfkf2DN5tRUyGbaepP0Y2cQhbD3_bMlIGb1DTU40dYU_ZVxhDVMh6b4jYLSB9p2BEvL7EkDpQItIevgD5xFjJU_48Q,416 EPMSC Socorro,"68",SANTANDER,30290221671.891,1036566.662,3029022.167
"<img src=""https://lh4.googleusercontent.com/nlfrFbifmsYokWqzOi0KM4WCt2UhnG9me3-u0llEeH36KvL7wwGkgIhQPi9Ik5VvBSK8ojgMHSClvvZRmRg_AI-flJU22nRHnoi-4oaQ3lUHeX0E8UVMpYyQtaPXbj8"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 16 #17 B 26, San Vicente de",https://lh4.googleusercontent.com/nlfrFbifmsYokWqzOi0KM4WCt2UhnG9me3-u0llEeH36KvL7wwGkgIhQPi9Ik5VvBSK8ojgMHSClvvZRmRg_AI-flJU22nRHnoi-4oaQ3lUHeX0E8UVMpYyQtaPXbj8,417 EPMSC San Vicente De Chucuri,"68",SANTANDER,30290221671.891,1036566.662,3029022.167
"<img src=""https://lh4.googleusercontent.com/wpodLVgIPVAzm3NbNu62qAyQQx9r-s76spNJnLQUhBsMZOvW_OfLmwSidrPKm9DEYj4LOso1H39KobJ9A6ZbZN-VfvPemCU4rMYEDuYQQRJepZsxbdOZooS888X27x619A"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 4 Salida Chipata, Velez",https://lh4.googleusercontent.com/wpodLVgIPVAzm3NbNu62qAyQQx9r-s76spNJnLQUhBsMZOvW_OfLmwSidrPKm9DEYj4LOso1H39KobJ9A6ZbZN-VfvPemCU4rMYEDuYQQRJepZsxbdOZooS888X27x619A,418 EPMSC Velez,"68",SANTANDER,30290221671.891,1036566.662,3029022.167
"<img src=""https://lh6.googleusercontent.com/BiB0Fewx3xgkuhK_f-lhSe8ssPtAg1YgaV3kEoTnF4w-P3mrORqwUxEBIqtHN2ODumN7XQnsW270XU6ohxZ07Gdtxn_JX2Lx20T-BbMg-YWkMxyhZWkYmkA8SqAl7_RhaQ"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 45 Via Chimity, Bucaraman",https://lh6.googleusercontent.com/BiB0Fewx3xgkuhK_f-lhSe8ssPtAg1YgaV3kEoTnF4w-P3mrORqwUxEBIqtHN2ODumN7XQnsW270XU6ohxZ07Gdtxn_JX2Lx20T-BbMg-YWkMxyhZWkYmkA8SqAl7_RhaQ,420 RM Bucaramanga,"68",SANTANDER,30290221671.891,1036566.662,3029022.167
"<img src=""https://lh6.googleusercontent.com/Fl600Gejac1qiRDvmhYnsJzCycccqqg_af5dznYDqNZMkbMtxaQU-xEh9lRgLX-BVScOHEP5hsFJHXYhAOqhvFJp1J0qBD6iFuteU1_KHZDr1ZqNLCZDfv-0wDEIKW90tw"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carretera A Zapatoca Km 14 Vere",https://lh6.googleusercontent.com/Fl600Gejac1qiRDvmhYnsJzCycccqqg_af5dznYDqNZMkbMtxaQU-xEh9lRgLX-BVScOHEP5hsFJHXYhAOqhvFJp1J0qBD6iFuteU1_KHZDr1ZqNLCZDfv-0wDEIKW90tw,421 EPAMS Giron,"68",SANTANDER,30290221671.891,1036566.662,3029022.167
"<img src=""https://lh6.googleusercontent.com/i_0zukpvbmQek4I5Z2x-_bYssd1R5bS9iRSN_6j2-5ZChiYN5vIrOo_k2Q8EVAndAe43Vb9JckHqlnwxp-GKTliy6cf7W3y6SNzKbYvGkVSFNPHtvNjosIVbTz_c6VdbfA"" height=""200"" width=""auto"" /><br><br>Direcci?n: Calle 50 Carrera 10 - 03 Esquin",https://lh6.googleusercontent.com/i_0zukpvbmQek4I5Z2x-_bYssd1R5bS9iRSN_6j2-5ZChiYN5vIrOo_k2Q8EVAndAe43Vb9JckHqlnwxp-GKTliy6cf7W3y6SNzKbYvGkVSFNPHtvNjosIVbTz_c6VdbfA,515 EPMSC Puerto Berrio,"68",SANTANDER,30290221671.891,1036566.662,3029022.167
"<img src=""https://lh4.googleusercontent.com/MddO7Dv4GUr9kbkgY5QGx41RwW50ABpxQgqHt0OEFdbdClk6c-GgONAD30kFxFc84_NNV3qW0_NSOiywnKItx5yDB-dR-3FvLS4gyTieAozmIKvldhFXxFfIfJVNjMp4"" height=""200"" width=""auto"" /><br><br>Direcci?n: Barrio La Vega Carretera Antigua",https://lh4.googleusercontent.com/MddO7Dv4GUr9kbkgY5QGx41RwW50ABpxQgqHt0OEFdbdClk6c-GgONAD30kFxFc84_NNV3qW0_NSOiywnKItx5yDB-dR-3FvLS4gyTieAozmIKvldhFXxFfIfJVNjMp4,319 EPMSC Sincelejo,"70",SUCRE,10823789104.326,688869.681,1082378.910
"<img src=""https://lh4.googleusercontent.com/oo4-mFxwSD6S5JVB0ZSGzMK4ZTO9iNd6myz5RO-TV8itUO9JRTBHKc1cuVrOUA8Gm9wpGbxALc51S_IoP82NxI_WgguQGviWREYfYf-oJmjlgonm20_hv4ZaMG1CKtB63Q"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 26 # 31-59 Corozal<br>T",https://lh4.googleusercontent.com/oo4-mFxwSD6S5JVB0ZSGzMK4ZTO9iNd6myz5RO-TV8itUO9JRTBHKc1cuVrOUA8Gm9wpGbxALc51S_IoP82NxI_WgguQGviWREYfYf-oJmjlgonm20_hv4ZaMG1CKtB63Q,320 ERE Corozal,"70",SUCRE,10823789104.326,688869.681,1082378.910
"<img src=""https://lh6.googleusercontent.com/JKO4w6g_jiJ8e4mIFgRMqmPvL8gtdg_pmDzk9v9BFyAwiumM-5ieC5LDYLf9PTw_AF3OA6aHdN_Ju3SjcYMyyaV_2A1hvOUg80tnleBiTs05UXvx8y9GHOgwAgHUtJEqkw"" height=""200"" width=""auto"" /><br><br>Direcci?n: Carrera 26 #5-45/49, Melgar (To",https://lh6.googleusercontent.com/JKO4w6g_jiJ8e4mIFgRMqmPvL8gtdg_pmDzk9v9BFyAwiumM-5ieC5LDYLf9PTw_AF3OA6aHdN_Ju3SjcYMyyaV_2A1hvOUg80tnleBiTs05UXvx8y9GHOgwAgHUtJEqkw,136 EPMSC Melgar,"73",TOLIMA,23421273474.061,853045.779,2342127.347
